id,name,role,nationality,basePrice,dynamicRating,age,form_runs,form_wickets,impact_total,overall_rating,is_overseas,is_uncapped,form_score,current_retained_count,current_overseas_retained_count,retain_decision
IPL26-203,Josh Hazlewood,BOWLER,Australian,1.5,79.0,35.0,0.0,0.0,0.0,79.0,1,1,38.7702419428326,3,2,0
IPL26-204,Yash Dayal,BOWLER,Indian,1.5,68.0,28.0,0.0,7.0,485.16,68.0,0,1,100.0,3,2,0
IPL26-205,Krunal Pandya,ALL_ROUNDER,Indian,2.0,,35.0,0.0,0.0,0.0,50.0,0,1,16.520378403194123,5,1,0
IPL26-206,Bhuvneshwar Kumar,BOWLER,Indian,2.0,98.0,36.0,0.0,0.0,0.0,98.0,0,1,80.87267157605187,3,1,1
IPL26-207,Tim David,BATSMAN,Singaporean,1.5,74.0,26.0,0.0,0.0,0.0,74.0,1,1,63.05776131205687,5,0,0
IPL26-208,Romario Shepherd,ALL_ROUNDER,West Indian,1.0,,31.0,0.0,0.0,0.0,50.0,1,1,29.95024398306023,4,2,0
IPL26-209,Nuwan Thushara,BOWLER,Sri Lankan,1.0,68.0,31.0,0.0,0.0,0.0,68.0,1,1,51.32406184551822,2,0,0
IPL26-210,Swapnil Singh,BOWLER,Indian,1.0,66.0,35.0,74.0,7.0,131.12,66.0,0,1,98.39007816770375,5,1,0
IPL26-211,Jacob Bethell,BATSMAN,English,1.0,64.0,20.0,0.0,0.0,0.0,64.0,1,1,34.34364772484968,1,2,0
IPL26-212,Devdutt Padikkal,BATSMAN,Indian,1.5,73.0,25.0,0.0,0.0,0.0,73.0,0,1,61.49063773886937,2,0,0
IPL26-213,Suyash Sharma,BOWLER,Indian,0.5,64.0,26.0,0.0,7.0,369.66,64.0,0,1,100.0,4,0,0
IPL26-214,Rasikh Dar,BOWLER,Indian,0.5,71.0,26.0,0.0,0.0,0.0,71.0,0,1,54.76542829786099,3,0,0
IPL26-215,Jitesh Sharma,WICKET_KEEPER,Indian,1.5,56.0,32.0,0.0,0.0,0.0,56.0,0,1,30.121284894795558,5,0,0
IPL26-216,Abhinandan Singh,BOWLER,Indian,0.25,59.0,26.0,0.0,3.0,38.42,59.0,0,1,95.98669304883143,1,0,0
IPL26-217,Venkatesh Iyer,ALL_ROUNDER,Indian,1.5,,35.0,0.0,0.0,0.0,50.0,0,1,57.600530449831595,0,0,0
IPL26-218,Jordan Cox,WICKET_KEEPER,English,1.0,80.0,34.0,0.0,0.0,0.0,80.0,1,1,72.08639995556446,0,0,0
IPL26-219,Mangesh Yadav,BOWLER,Indian,0.25,65.0,26.0,0.0,0.0,0.0,65.0,0,1,29.77697860091314,2,2,0
IPL26-220,Vicky Kanhaiya Ostwal,BOWLER,Indian,0.5,74.0,26.0,0.0,0.0,0.0,74.0,0,1,61.51678424228288,3,0,0
IPL26-221,Kanishk Chouhan,BATSMAN,Indian,0.25,50.0,26.0,0.0,0.0,0.0,50.0,0,1,7.814991113588841,0,0,0
IPL26-222,Vihaan Malhotra,BATSMAN,Indian,0.25,50.0,19.0,0.0,0.0,0.0,50.0,0,1,43.36056001011084,2,1,0
IPL26-223,Satvik Deswal,BOWLER,Indian,0.25,77.0,26.0,0.0,0.0,0.0,77.0,0,1,66.48555767559611,4,0,0
IPL26-224,Yash Raj Punja,BOWLER,Indian,0.25,68.0,26.0,0.0,9.0,128.95,68.0,0,1,98.93749317654418,2,1,0
IPL26-225,Pat Cummins,ALL_ROUNDER,Australian,2.0,,33.0,0.0,0.0,0.0,50.0,1,1,23.584507220907682,2,2,0
IPL26-226,Heinrich Klaasen,WICKET_KEEPER,South African,1.5,80.0,26.0,0.0,0.0,0.0,80.0,1,1,77.43443517017408,2,0,0
IPL26-227,Travis Head,BATSMAN,Australian,1.5,75.0,32.0,0.0,0.0,0.0,75.0,1,1,51.07344401398664,1,2,0
IPL26-228,Abhishek Sharma,ALL_ROUNDER,Indian,1.5,,26.0,434.0,1.0,1410.48,50.0,0,1,100.0,2,0,0
IPL26-229,Nitish Kumar Reddy,ALL_ROUNDER,Indian,1.0,,23.0,0.0,0.0,0.0,50.0,0,1,40.73505282690438,5,1,0
IPL26-230,Ishan Kishan,WICKET_KEEPER,Indian,2.0,78.0,27.0,389.0,0.0,1062.44,78.0,0,1,93.63141299637275,2,2,0
IPL26-231,Harshal Patel,BOWLER,Indian,2.0,88.0,35.0,0.0,0.0,0.0,88.0,0,1,98.12700121881971,1,1,1
IPL26-232,Jaydev Unadkat,BOWLER,Indian,2.0,81.0,33.0,0.0,0.0,0.0,81.0,0,1,54.86048901600331,1,1,0
IPL26-233,Zeeshan Ansari,BOWLER,Indian,0.5,59.0,26.0,0.0,6.0,99.75,59.0,0,1,97.57232980680251,4,0,0
IPL26-234,Brydon Carse,BOWLER,English,1.0,72.0,30.0,0.0,0.0,0.0,72.0,1,1,41.314183126771255,3,2,0
IPL26-235,Kamindu Mendis,BATSMAN,Sri Lankan,1.0,65.0,27.0,0.0,0.0,0.0,65.0,1,1,28.527860901109726,0,0,0
IPL26-236,Harsh Dubey,BOWLER,Indian,0.5,70.0,23.0,13.0,12.0,174.77,70.0,0,1,100.0,0,0,0
IPL26-237,Aniket Verma,BATSMAN,Indian,0.25,66.0,24.0,117.0,0.0,403.65,66.0,0,1,97.03337555185033,2,0,0
IPL26-238,Eshan Malinga,BOWLER,Sri Lankan,0.25,74.0,25.0,0.0,0.0,0.0,74.0,1,1,39.07053842240572,4,0,0
IPL26-239,Smaran Ravichandaran,BATSMAN,Indian,0.25,73.0,26.0,0.0,0.0,0.0,73.0,0,1,56.80812320526607,2,1,0
IPL26-240,Liam Livingstone,ALL_ROUNDER,English,1.5,,32.0,0.0,0.0,0.0,50.0,1,1,40.59063780415104,0,0,0
IPL26-241,Salil Arora,WICKET_KEEPER,Indian,0.25,68.0,23.0,35.0,0.0,31.36,68.0,0,1,91.45672876428688,1,2,0
IPL26-242,Jack Edwards,ALL_ROUNDER,Australian,1.0,,26.0,0.0,0.0,0.0,50.0,1,1,37.88572620918305,3,2,0
IPL26-243,Shivam Mavi,BOWLER,Indian,1.5,64.0,27.0,0.0,12.0,0.0,64.0,0,1,63.400703758670886,4,1,0
IPL26-244,Amit Kumar,BOWLER,Indian,0.25,56.0,26.0,0.0,1.0,0.0,56.0,0,1,43.98191246518649,1,2,0
IPL26-245,Onkar Tarmale,ALL_ROUNDER,Indian,0.25,,26.0,0.0,0.0,0.0,50.0,0,1,54.40490978678534,3,0,0
IPL26-246,Sakib Hussain,BOWLER,Indian,0.25,71.0,21.0,0.0,11.0,221.1,71.0,0,1,94.71301071128052,4,1,0
IPL26-247,Praful Hinge,BOWLER,Indian,0.25,70.0,26.0,0.0,0.0,0.0,70.0,0,1,49.18005170316833,4,0,0
IPL26-248,Shivang Kumar,BOWLER,Indian,0.25,63.0,26.0,53.0,5.0,185.9,63.0,0,1,95.65373822392041,0,0,0
IPL26-249,Krains Fuletra,BOWLER,Indian,0.25,55.0,26.0,0.0,0.0,0.0,55.0,0,1,74.08771166806102,1,1,0
IPL26-250,Jake Fraser-McGurk,BATSMAN,Australian,1.0,71.0,23.0,0.0,0.0,0.0,71.0,1,1,62.30042100169919,4,0,0
IPL26-251,Devon Conway,WICKET_KEEPER,New Zealander,1.5,76.0,26.0,0.0,0.0,0.0,76.0,1,1,39.11883992066206,5,2,0
IPL26-252,Gus Atkinson,BOWLER,English,1.0,80.0,28.0,0.0,0.0,0.0,80.0,1,1,38.2046109954944,4,2,0
IPL26-253,Jamie Smith,WICKET_KEEPER,English,1.0,71.0,37.0,0.0,0.0,0.0,71.0,1,1,60.5659528211019,3,1,0
IPL26-254,Deepak Hooda,ALL_ROUNDER,Indian,2.0,,31.0,0.0,0.0,0.0,50.0,0,1,35.984179241673814,0,0,0
IPL26-255,Wiaan Mulder,BOWLER,South African,1.0,50.0,28.0,0.0,0.0,0.0,50.0,1,1,46.926179063778704,2,0,0
IPL26-256,Rahmanullah Gurbaz,WICKET_KEEPER,Afghan,1.0,67.0,24.0,233.0,0.0,183.09,67.0,1,1,100.0,0,0,0
IPL26-257,Jonny Bairstow,WICKET_KEEPER,English,1.5,75.0,36.0,0.0,0.0,0.0,75.0,1,1,66.99449154655184,2,2,0
IPL26-258,K.S. Bharat,WICKET_KEEPER,Indian,1.5,67.0,26.0,0.0,0.0,0.0,67.0,0,1,49.096163796056494,1,0,0
IPL26-259,Gerald Coetzee,BOWLER,South African,1.0,67.0,25.0,0.0,0.0,0.0,67.0,1,1,36.54759537602089,1,2,0
IPL26-260,Spencer Johnson,BOWLER,Australian,1.0,57.0,38.0,0.0,0.0,0.0,57.0,1,1,18.770380827705267,4,2,0
IPL26-261,Fazalhaq Farooqi,BOWLER,Afghan,1.0,63.0,25.0,0.0,18.0,34.22,63.0,1,1,93.15818453972989,5,1,0
IPL26-262,Maheesh Theekshana,BOWLER,Sri Lankan,1.0,71.0,25.0,0.0,0.0,0.0,71.0,1,1,45.299702216209255,1,1,0
IPL26-263,Mujeeb Ur Rahman,BOWLER,Afghan,2.0,67.0,25.0,0.0,7.0,8.29,67.0,1,1,91.04525896878077,4,2,0
IPL26-264,Aarya Desai,BATSMAN,Indian,0.25,55.0,23.0,99.0,0.0,0.0,55.0,0,1,48.240496070574906,0,0,0
IPL26-265,Yash Dhull,BATSMAN,Indian,0.5,55.0,23.0,0.0,0.0,0.0,55.0,0,1,35.90454508821911,1,0,0
IPL26-266,Abhinav Manohar,BATSMAN,Indian,0.5,62.0,31.0,0.0,0.0,0.0,62.0,0,1,25.916357543191342,0,0,0
IPL26-267,Anmolpreet Singh,BATSMAN,Indian,1.0,63.0,28.0,344.0,0.0,4.93,63.0,0,1,70.56035995156196,0,0,0
IPL26-268,Atharva Taide,BATSMAN,Indian,0.5,68.0,26.0,326.0,0.0,59.39,68.0,0,1,97.33072535303982,5,0,0
IPL26-269,Mahipal Lomror,BATSMAN,Indian,1.5,65.0,26.0,0.0,0.0,0.0,65.0,0,1,44.32831431950723,1,0,0
IPL26-270,Vijay Shankar,ALL_ROUNDER,Indian,2.0,,35.0,0.0,0.0,0.0,50.0,0,1,40.0994938822819,0,0,0
IPL26-271,Tanush Kotian,BATSMAN,Indian,0.5,61.0,27.0,75.0,14.0,18.32,61.0,0,1,99.94138248395403,5,2,0
IPL26-272,Kamlesh Nagarkoti,BOWLER,Indian,1.5,57.0,26.0,0.0,0.0,0.0,57.0,0,1,21.43797675799919,5,0,0
IPL26-273,Ruchit Ahir,BATSMAN,Indian,0.25,74.0,26.0,0.0,0.0,0.0,74.0,0,1,54.43872811410201,1,1,0
IPL26-274,Sanvir Singh,BATSMAN,Indian,0.5,60.0,29.0,103.0,4.0,20.67,60.0,0,1,100.0,5,0,0
IPL26-275,Vansh Bedi,WICKET_KEEPER,Indian,0.25,50.0,23.0,0.0,0.0,0.0,50.0,0,1,38.98400537103927,1,0,0
IPL26-276,Raj Limbani,BOWLER,Indian,0.25,75.0,26.0,0.0,0.0,0.0,75.0,0,1,31.672843850807297,1,0,0
IPL26-277,Simarjeet Singh,BOWLER,Indian,1.0,65.0,28.0,0.0,9.0,87.74,65.0,0,1,100.0,2,1,0
IPL26-278,Akash Madhwal,BOWLER,Indian,1.0,68.0,32.0,0.0,10.0,143.34,68.0,0,1,100.0,0,0,0
IPL26-279,Karn Sharma,BOWLER,Indian,2.0,80.0,38.0,0.0,0.0,0.0,80.0,0,1,60.951983412990366,3,1,0
IPL26-280,Sean Abbott,BOWLER,Australian,1.0,54.0,34.0,0.0,0.0,0.0,54.0,1,1,49.74613434629695,1,2,0
IPL26-281,Michael Bracewell,ALL_ROUNDER,New Zealander,1.0,,35.0,0.0,0.0,0.0,50.0,1,1,48.94217090203254,0,0,0
IPL26-282,Daryl Mitchell,BATSMAN,New Zealander,1.0,67.0,26.0,0.0,0.0,0.0,67.0,1,1,60.26836426437477,5,2,0
IPL26-283,Dasun Shanaka,BATSMAN,Sri Lankan,1.5,62.0,34.0,0.0,0.0,0.0,62.0,1,1,12.037892850912334,4,0,0
IPL26-284,Chetan Sakariya,BOWLER,Indian,1.5,70.0,27.0,0.0,0.0,0.0,70.0,0,1,37.078358573768725,1,0,0
IPL26-285,Waqar Salamkheil,BOWLER,Afghan,1.0,72.0,29.0,0.0,10.0,0.0,72.0,1,1,59.50180108434998,5,1,0
IPL26-286,Taskin Ahmed,BOWLER,Bangladeshi,1.0,80.0,31.0,0.0,12.0,0.0,80.0,1,1,62.55322460735254,5,0,0
IPL26-287,Alzarri Joseph,BOWLER,West Indian,1.5,68.0,29.0,0.0,0.0,0.0,68.0,1,1,50.50764324391254,5,1,0
IPL26-288,Riley Meredith,BOWLER,Australian,1.0,69.0,29.0,0.0,0.0,0.0,69.0,1,1,100.0,5,2,0
IPL26-289,Jhye Richardson,BOWLER,Australian,1.5,58.0,29.0,0.0,0.0,0.0,58.0,1,1,36.78488312379253,5,2,0
IPL26-290,Daniel Lawrence,BATSMAN,English,1.0,79.0,26.0,0.0,0.0,0.0,79.0,1,1,77.60489837807417,1,0,0
IPL26-291,Murugan Ashwin,BOWLER,Indian,1.5,72.0,35.0,0.0,0.0,0.0,72.0,0,1,65.37284157584372,3,1,0
IPL26-292,William Sutherland,ALL_ROUNDER,Australian,1.0,,26.0,0.0,0.0,0.0,50.0,1,1,42.25664291135416,2,0,0
IPL26-293,Kartikeya Singh,BOWLER,Indian,0.5,79.0,26.0,0.0,0.0,0.0,79.0,0,1,52.79943628109381,5,1,0
IPL26-294,Shivam Shukla,BOWLER,Indian,0.25,63.0,26.0,0.0,2.0,0.0,63.0,0,1,55.85091313370059,5,1,0
IPL26-295,Wahidullah Zadran,BOWLER,Afghan,1.0,62.0,26.0,0.0,2.0,0.0,62.0,1,1,26.693747559292877,2,1,0
IPL26-296,KC Cariappa,BOWLER,Indian,0.5,59.0,32.0,0.0,9.0,0.0,59.0,0,1,35.20169631803302,1,2,0
IPL26-297,Sediqullah Atal,BATSMAN,Afghan,1.0,64.0,24.0,244.0,0.0,14.99,64.0,1,1,100.0,0,0,0
IPL26-298,Nathan Smith,BOWLER,New Zealander,1.0,53.0,26.0,8.0,1.0,0.0,53.0,1,1,26.473906138940798,4,2,0
IPL26-299,Manan Vohra,BATSMAN,Indian,1.5,68.0,32.0,0.0,0.0,0.0,68.0,0,1,51.129646302802556,4,1,0
IPL26-300,Jacob Duffy,BOWLER,New Zealander,1.0,67.0,25.0,0.0,0.0,0.0,67.0,1,1,77.0802720028444,0,0,0
IPL26-001,MS Dhoni,WICKET_KEEPER,Indian,2.0,76.0,44.0,150.0,0.0,492.22,76.0,0,1,97.04662719057573,3,2,0
IPL26-002,Ruturaj Gaikwad,BATSMAN,Indian,2.0,79.0,29.0,0.0,0.0,0.0,79.0,0,1,69.58874378297764,4,1,0
IPL26-003,Sanju Samson,WICKET_KEEPER,Indian,2.0,85.0,31.0,0.0,0.0,0.0,85.0,0,1,61.528498165949564,1,0,1
IPL26-004,Shivam Dube,ALL_ROUNDER,Indian,2.0,,32.0,0.0,0.0,0.0,50.0,0,1,38.92380068146207,5,2,0
IPL26-005,Ayush Mhatre,BATSMAN,Indian,0.25,73.0,18.0,0.0,0.0,0.0,73.0,0,1,74.92617838032433,0,0,0
IPL26-006,Dewald Brevis,BATSMAN,South African,1.0,68.0,23.0,0.0,0.0,0.0,68.0,1,1,40.25933385667939,0,0,0
IPL26-007,Urvil Patel,WICKET_KEEPER,Indian,0.25,69.0,27.0,197.0,0.0,268.05,69.0,0,1,99.92950517046664,3,2,0
IPL26-008,Noor Ahmad,BOWLER,Afghan,1.5,76.0,21.0,0.0,12.0,701.28,76.0,1,1,99.68675888939089,4,1,1
IPL26-009,Nathan Ellis,BOWLER,Australian,1.0,71.0,26.0,0.0,0.0,0.0,71.0,1,1,48.69414688779594,4,1,0
IPL26-010,Shreyas Gopal,BOWLER,Indian,2.0,76.0,32.0,0.0,0.0,0.0,76.0,0,1,80.11071796107518,3,2,0
IPL26-011,Khaleel Ahmed,BOWLER,Indian,2.0,80.0,26.0,0.0,0.0,0.0,80.0,0,1,75.5014936853548,0,0,0
IPL26-012,Ramakrishna Ghosh,BOWLER,Indian,0.25,55.0,28.0,0.0,0.0,0.0,55.0,0,1,32.57542729121256,1,1,0
IPL26-013,Mukesh Choudhary,BOWLER,Indian,1.5,68.0,30.0,0.0,9.0,140.19,68.0,0,1,94.746883390861,0,0,0
IPL26-014,Jamie Overton,ALL_ROUNDER,English,1.0,,32.0,0.0,0.0,0.0,50.0,1,1,42.48226315674332,4,1,0
IPL26-015,Gurjapneet Singh,BOWLER,Indian,0.5,58.0,27.0,0.0,4.0,99.53,58.0,0,1,94.06831786445073,5,2,0
IPL26-016,Anshul Kamboj,ALL_ROUNDER,Indian,0.5,,31.0,0.0,0.0,0.0,50.0,0,1,25.988014048501743,0,0,0
IPL26-017,Prashant Veer,BATSMAN,Indian,0.25,73.0,20.0,0.0,0.0,0.0,73.0,0,1,49.112747619960494,1,0,0
IPL26-018,Kartik Sharma,WICKET_KEEPER,Indian,0.25,70.0,26.0,277.0,0.0,292.84,70.0,0,1,90.44341554168747,2,1,0
IPL26-019,Rahul Chahar,BOWLER,Indian,2.0,78.0,26.0,0.0,0.0,0.0,78.0,0,1,62.094330306137564,0,0,0
IPL26-020,Akeal Hosein,BOWLER,West Indian,1.0,71.0,33.0,0.0,0.0,0.0,71.0,1,1,19.958315763331452,3,1,0
IPL26-021,Matt Henry,BOWLER,New Zealander,1.0,54.0,47.0,0.0,0.0,0.0,54.0,1,1,4.332406222627633,2,0,0
IPL26-022,Matthew Short,BATSMAN,Australian,1.0,64.0,26.0,0.0,0.0,0.0,64.0,1,1,42.31994871488044,3,1,0
IPL26-023,Sarfaraz Khan,BATSMAN,Indian,1.0,67.0,26.0,0.0,0.0,0.0,67.0,0,1,28.539137491796545,3,2,0
IPL26-024,Zak Foulkes,BOWLER,English,1.0,81.0,24.0,0.0,0.0,0.0,81.0,1,1,61.68182534333886,3,2,0
IPL26-025,Aman Khan,BOWLER,Indian,0.25,64.0,26.0,24.0,6.0,0.0,64.0,0,1,30.758113567207307,0,0,0
IPL26-026,KL Rahul,WICKET_KEEPER,Indian,2.0,87.0,34.0,482.0,0.0,1380.75,87.0,0,1,100.0,4,0,0
IPL26-027,Axar Patel,ALL_ROUNDER,Indian,2.0,,32.0,0.0,0.0,0.0,50.0,0,1,8.107201549919992,2,1,0
IPL26-028,Kuldeep Yadav,BOWLER,Indian,2.0,77.0,26.0,0.0,8.0,718.52,77.0,0,1,100.0,1,1,0
IPL26-029,T. Natarajan,BOWLER,Indian,2.0,75.0,26.0,0.0,0.0,0.0,75.0,0,1,79.63960984364375,4,1,0
IPL26-030,Mitchell Starc,BOWLER,Australian,1.5,80.0,36.0,0.0,0.0,0.0,80.0,1,1,45.72229889404481,0,0,0
IPL26-031,Tristan Stubbs,WICKET_KEEPER,South African,1.5,77.0,25.0,0.0,0.0,0.0,77.0,1,1,55.365588252783816,3,0,0
IPL26-032,Mukesh Kumar,BOWLER,Indian,1.5,67.0,26.0,0.0,6.0,521.18,67.0,0,1,97.1907895032415,1,0,0
IPL26-033,Nitish Rana,BATSMAN,Indian,2.0,76.0,32.0,0.0,0.0,0.0,76.0,0,1,37.02558197394526,2,0,0
IPL26-034,Abishek Porel,WICKET_KEEPER,Indian,1.0,69.0,23.0,235.0,0.0,743.92,69.0,0,1,86.87591471812944,4,2,0
IPL26-035,Ashutosh Sharma,BATSMAN,Indian,0.5,72.0,26.0,230.0,0.0,869.41,72.0,0,1,100.0,5,0,0
IPL26-036,Sameer Rizvi,BATSMAN,Indian,0.5,71.0,22.0,310.0,0.0,503.63,71.0,0,1,100.0,4,0,0
IPL26-037,Karun Nair,BATSMAN,Indian,1.5,70.0,34.0,0.0,0.0,0.0,70.0,0,1,42.57864315171071,1,0,0
IPL26-038,Dushmantha Chameera,BOWLER,Sri Lankan,1.0,61.0,34.0,0.0,0.0,0.0,61.0,1,1,48.57167742774372,0,0,0
IPL26-039,Vipraj Nigam,ALL_ROUNDER,Indian,0.5,,21.0,0.0,0.0,0.0,50.0,0,1,24.45336660272858,2,1,0
IPL26-040,Ajay Mandal,ALL_ROUNDER,Indian,0.25,,26.0,149.0,10.0,0.0,50.0,0,1,39.9892034981271,1,1,0
IPL26-041,Madhav Tiwari,BOWLER,Indian,0.25,70.0,22.0,0.0,0.0,0.0,70.0,0,1,45.73448513357603,3,2,0
IPL26-042,Tripurana Vijay,BOWLER,Indian,0.25,50.0,24.0,0.0,0.0,0.0,50.0,0,1,26.278043875422757,2,2,0
IPL26-043,Auqib Nabi Dar,ALL_ROUNDER,Indian,0.25,,26.0,0.0,0.0,0.0,50.0,0,1,20.266772049724306,4,0,0
IPL26-044,Pathum Nissanka,BATSMAN,Sri Lankan,1.0,69.0,28.0,0.0,0.0,0.0,69.0,1,1,74.40519554760955,1,1,0
IPL26-045,David Miller,BATSMAN,South African,2.0,80.0,26.0,0.0,0.0,0.0,80.0,1,1,55.66698167035828,4,2,0
IPL26-046,Ben Duckett,BATSMAN,English,1.0,84.0,31.0,0.0,0.0,0.0,84.0,1,1,44.699265567164005,4,1,0
IPL26-047,Lungi Ngidi,BOWLER,South African,1.5,77.0,30.0,0.0,0.0,0.0,77.0,1,1,62.58539385983291,4,2,0
IPL26-048,Kyle Jamieson,ALL_ROUNDER,New Zealander,1.5,,26.0,0.0,0.0,0.0,50.0,1,1,11.307987997009551,0,0,0
IPL26-049,Prithvi Shaw,BATSMAN,Indian,2.0,72.0,26.0,0.0,0.0,0.0,72.0,0,1,46.7096160389394,4,0,0
IPL26-050,Sahil Parakh,BATSMAN,Indian,0.25,61.0,26.0,0.0,0.0,0.0,61.0,0,1,12.55953076252192,3,0,0
IPL26-051,Shubman Gill,BATSMAN,Indian,2.0,84.0,26.0,435.0,0.0,1502.36,84.0,0,1,99.81834695978829,3,2,0
IPL26-052,Rashid Khan,ALL_ROUNDER,Afghan,2.0,,26.0,86.0,13.0,1036.91,50.0,1,1,100.0,2,0,0
IPL26-053,Jos Buttler,WICKET_KEEPER,English,2.0,86.0,35.0,0.0,0.0,0.0,86.0,1,1,43.46655141642358,5,2,0
IPL26-054,Kagiso Rabada,BOWLER,South African,2.0,89.0,31.0,0.0,0.0,0.0,89.0,1,1,87.33722038893937,4,2,0
IPL26-055,Mohammed Siraj,BOWLER,Indian,2.0,79.0,32.0,0.0,12.0,835.35,79.0,0,1,100.0,4,1,0
IPL26-056,Sai Sudharsan,BATSMAN,Indian,1.5,83.0,24.0,487.0,0.0,1572.25,83.0,0,1,93.77728749957639,1,0,1
IPL26-057,Prasidh Krishna,BOWLER,Indian,2.0,77.0,30.0,0.0,12.0,571.61,77.0,0,1,100.0,0,0,0
IPL26-058,Washington Sundar,ALL_ROUNDER,Indian,2.0,,26.0,240.0,4.0,670.48,50.0,0,1,96.95996928531338,5,0,0
IPL26-059,Rahul Tewatia,ALL_ROUNDER,Indian,2.0,,33.0,0.0,0.0,0.0,50.0,0,1,36.00460006639408,2,1,0
IPL26-060,Shahrukh Khan,BATSMAN,Indian,1.5,66.0,26.0,144.0,0.0,378.48,66.0,0,1,93.29963964438032,5,1,0
IPL26-061,R. Sai Kishore,BOWLER,Indian,1.5,75.0,26.0,0.0,0.0,0.0,75.0,0,1,59.73160767164583,4,1,0
IPL26-062,Glenn Phillips,BATSMAN,New Zealander,1.5,61.0,26.0,0.0,0.0,0.0,61.0,1,1,35.858374588828525,1,0,0
IPL26-063,Jayant Yadav,BOWLER,Indian,2.0,61.0,36.0,0.0,0.0,0.0,61.0,0,1,41.32257468628669,0,0,0
IPL26-064,Anuj Rawat,WICKET_KEEPER,Indian,0.5,66.0,26.0,282.0,0.0,109.12,66.0,0,1,100.0,2,0,0
IPL26-065,Kumar Kushagra,WICKET_KEEPER,Indian,0.5,56.0,21.0,21.0,0.0,18.97,56.0,0,1,100.0,5,1,0
IPL26-066,Gurnoor Singh Brar,BOWLER,Indian,0.5,65.0,26.0,0.0,0.0,0.0,65.0,0,1,18.56023631411807,2,1,0
IPL26-067,Nishant Sindhu,BATSMAN,Indian,0.5,61.0,22.0,0.0,0.0,0.0,61.0,0,1,32.57916492753942,4,2,0
IPL26-068,Manav Suthar,BOWLER,Indian,0.25,58.0,23.0,0.0,0.0,0.0,58.0,0,1,34.25268951881469,2,1,0
IPL26-069,Ishant Sharma,BOWLER,Indian,1.5,78.0,37.0,0.0,0.0,0.0,78.0,0,1,71.48594251776392,1,2,0
IPL26-070,Arshad Khan,BOWLER,Indian,0.5,64.0,26.0,0.0,9.0,357.1,64.0,0,1,96.14114021303563,2,0,0
IPL26-071,Jason Holder,ALL_ROUNDER,West Indian,1.5,,41.0,0.0,0.0,0.0,50.0,1,1,43.20187767240679,3,1,0
IPL26-072,Tom Banton,WICKET_KEEPER,English,1.0,58.0,27.0,0.0,0.0,0.0,58.0,1,1,12.69187704821926,1,0,0
IPL26-073,Ashok Sharma,BOWLER,Indian,0.25,64.0,26.0,0.0,6.0,94.13,64.0,0,1,100.0,5,0,0
IPL26-074,Luke Wood,BOWLER,English,1.0,50.0,26.0,0.0,0.0,0.0,50.0,1,1,30.750879481782285,0,0,0
IPL26-075,Prithvi Raj,BOWLER,Indian,0.25,73.0,26.0,3.0,0.0,0.0,73.0,0,1,41.12734346114428,0,0,0
IPL26-076,Sunil Narine,ALL_ROUNDER,West Indian,2.0,,37.0,0.0,0.0,0.0,50.0,1,1,16.998921122950065,4,1,0
IPL26-077,Varun Chakravarthy,BOWLER,Indian,2.0,85.0,34.0,0.0,0.0,0.0,85.0,0,1,73.55503739566304,4,0,0
IPL26-078,Rinku Singh,BATSMAN,Indian,1.5,74.0,37.0,0.0,0.0,0.0,74.0,0,1,64.14389280335253,3,2,0
IPL26-079,Harshit Rana,BOWLER,Indian,1.0,73.0,24.0,0.0,10.0,541.9,73.0,0,1,99.95077595674809,5,1,0
IPL26-080,Angkrish Raghuvanshi,BATSMAN,Indian,0.5,73.0,22.0,0.0,0.0,0.0,73.0,0,1,58.52667584640049,0,0,0
IPL26-081,Ramandeep Singh,ALL_ROUNDER,Indian,1.5,,26.0,100.0,6.0,355.97,50.0,0,1,94.39976288765064,0,0,0
IPL26-082,Ajinkya Rahane,BATSMAN,Indian,2.0,84.0,38.0,0.0,0.0,0.0,84.0,0,1,54.76629339304479,0,0,0
IPL26-083,Rovman Powell,BATSMAN,West Indian,1.5,67.0,32.0,0.0,0.0,0.0,67.0,1,1,45.380766963621255,0,0,0
IPL26-084,Vaibhav Arora,BOWLER,Indian,1.5,73.0,28.0,0.0,0.0,0.0,73.0,0,1,56.00956764411912,2,2,0
IPL26-085,Manish Pandey,BATSMAN,Indian,2.0,79.0,26.0,0.0,0.0,0.0,79.0,0,1,68.54435536145063,5,0,0
IPL26-086,Anukul Roy,BOWLER,Indian,0.5,69.0,27.0,0.0,0.0,0.0,69.0,0,1,36.675368674690596,1,2,0
IPL26-087,Umran Malik,BOWLER,Indian,1.5,65.0,26.0,0.0,5.0,0.0,65.0,0,1,40.348774120336174,1,0,0
IPL26-088,Cameron Green,ALL_ROUNDER,Australian,1.0,,26.0,0.0,0.0,0.0,50.0,1,1,16.627567848136035,3,1,0
IPL26-089,Matheesha Pathirana,BOWLER,Sri Lankan,1.5,77.0,24.0,0.0,0.0,0.0,77.0,1,1,43.69812909551156,2,0,1
IPL26-090,Mustafizur Rahman,BOWLER,Bangladeshi,1.5,77.0,30.0,0.0,13.0,258.07,77.0,1,1,97.51734132259016,0,0,0
IPL26-091,Tejasvi Singh,BATSMAN,Indian,0.25,78.0,26.0,0.0,0.0,0.0,78.0,0,1,64.42042520598906,0,0,0
